Taxon,SubGroup,Common Name,Scientific Name,Status(TBD),Locality,Source,Source Date,Notes,AphiaID,url,authority,status,unacceptreason,taxonRankID,rank,valid_AphiaID,valid_name,valid_authority,parentNameUsageID,kingdom,phylum,class,order,family,genus,citation,lsid,isMarine,isBrackish,isFreshwater,isTerrestrial,isExtinct,match_type,modified,Date Taxonomy Updated
Animalia,Terrestrial Plant,Prickly saxifrage/Three-toothed saxifrage,Saxifraga tricuspidata,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Heart-leaved saxifrage/Cordate-leaved saxifrage/Heartleaf saxifrage,Saxifraga nelsoniana ssp. nelsoniana,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Cordate-leaved saxifrage/Pacific saxifrage,Saxifraga nelsoniana ssp. pacifica,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Brook saxifrage/Weak saxifrage,Saxifraga rivularis,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Red-stemmed saxifrage/Redstem saxifrage,Saxifraga lyallii,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Snow saxifrage/Alpine saxifrage,Saxifraga nivalis,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Coast saxifrage/Coastal saxifrage/Russethair saxifrage,Saxifraga ferruginea,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Grained saxifrage/Leafystem saxifrage,Saxifraga foliolosa,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Tufted alpine saxifrage,Saxifraga caespitosa,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Foam flower/Lace flower/Threeleaf foamflower,Tiarella trifoliata,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Smooth alum root/Alpine heuchera,Heuchera glabra,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Fringe cups/Bigflower tellima,Tellima grandiflora,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Five-stamened mitrewort,Mitella pentandra,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Northern water carpet/Northern golden saxifrage,Chrysosplenium tetradrum,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Water carpet,Chrysosplenium sp.,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Grass-of-Parnassus,Parnassia palustris,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Northern grass-of-Parnassus/Bog star / Marsh grass-of-Parnassus,Parnassia palustris var. tenuis,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Kotzebue's grass-of-Parnassus,Parnassia kotzebuei,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Stink currant,Ribes bracteosum,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Northern black currant,Ribes hudsonianum,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Skunk currant,Ribes glandulosum,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Trailing black currant/Trailing currant,Ribes laxiflorum,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Northern red currant/Red currant,Ribes triste,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Currant,Ribes spp.,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Alaska spiraea/Beauverd's spiraea,Spiraea stevenii,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Partridgefoot,Luetkea pectinata,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Goatsbeard/Bride's feathers,Aruncus dioicus var. vulgaris,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Oregon crab apple,Malus fusca,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Greene's mountain ash,Sorbus scopulina,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Native mountain ash/Western mountain ash,Sorbus sitchensis,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Serviceberry/Saskatoon serviceberry,Amelanchier alnifolia,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Pacific serviceberry,Amelanchier florida,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Serviceberry,Amelanchier sp.,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Trailing Raspberry/Strawberryleaf raspberry,Rubus pedatus,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Cloudberry,Rubus chamaemorus,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Nagoonberry/Arctic blackberry/Dewberry,Rubus arcticus,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Arctic blackberry,Rubus arcticus ssp. arcticus,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Dwarf raspberry,Rubus arcticus ssp. acaulis,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Common raspberry/American red raspberry,Rubus idaeus,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Salmonberry,Rubus spectabilis,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Coastal strawberry/Pacific beach strawberry,Fragaria chiloensis ssp. pacifica,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Strawberry,Fragaria sp.,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Marsh five-finger/Purple marsh locks,Comarum palustre,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Tundra rose/Shrubby cinquefoil,Dasiphora floribunda,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Villous cinquefoil,Potentilla villosa,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,One-flowered cinquefoil,Potentilla uniflora,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Arctic cinquefoil,Potentilla nana,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Norwegian cinquefoil,Potentilla norvegica,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Hooker's cinquefoil,Potentilla hookeriana ssp. hookeriana,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Staghorn cinquefoil,Potentilla bimundorum,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Diverse-leaved cinquefoil/Varileaf cinquefoil,Potentilla diversifolia,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Cinquefoil,Potentilla sp.,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Silverweed cinquefoil,Argentina anserina,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Pacific silverweed,Argentina egedii ssp. egedii,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Creeping sibbaldia,Sibbaldia procumbens,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Yellow geum/Large-leaved avens/Largeleaf avens,Geum macrophyllum,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Caltha-leaved avens/Calthaleaf avens,Geum calthifolium,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Ross' geum/Ross' avens,Geum rossii,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Yellow dryas/Yellow mountain avens/Drummond's mountain avens,Dryas drummondii,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,White dryas/Eightpetal mountain avens,Dryas octopetala,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Entire-leaved mountain avens/Entireleaf mountain avens,Dryas integrifolia,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Entireleaf mountain avens,Dryas integrifolia ssp. integrifolia,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Menzies' burnet,Sanguisorba menziesii,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Sitka burnet/Sitka great burnet/Canadian burnet,Sanguisorba canadensis,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Burnet,Sanguisorba sp.,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Prickly rose/Wild rose,Rosa acicularis,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Nootka rose,Rosa nutkana,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Arctic lupine,Lupinus arcticus,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Nootka lupine,Lupinus nootkatensis,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Alsike clover,Trifolium hybridum,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,White clover,Trifolium repens,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Red clover,Trifolium pratense,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Clover,Trifolum spp.,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Alpine milk vetch,Astragalus alpinus,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Blackish oxytrope/Purple oxytrope,Oxytropis nigrescens,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Field locoweed,Oxytropis campestris,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Field locoweed,Oxytropis campestris var. varians,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Alpine sweet vetch,Hedysarum alpinum,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Beach peavine/Beach pea,Lathyrus japonicus,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Vetchling/Marsh pea,Lathyrus palustris,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Wild geranium/Woolly geranium/Sticky geranium,Geranium erianthum,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Western touch-me-notopilotus/Common touch-me-not/Jewelweed,Impatiens noli-tangere,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Pioneer violet/Stream violet/Yellow wood violet,Viola glabella,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Aleutian violet/Alaska violet,Viola langsdorfii,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Hookedspur violet/Western dog violet/Early blue violet,Viola adunca,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Selkirk's violet,Viola selkirkii,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Dwarf marsh violet,Viola epipsila ssp. repens,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Violet,Viola sp.,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Soapberry/Russet buffalo berry,Shepherdia canadensis,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Tall fireweed,Chamerion angustifolium ssp. angustifolium,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Dwarf fireweed/River beauty,Chamerion latifolium,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Marsh willow herb,Epilobium palustre,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Pimpernel willow herb,Epilobium anagallidifolium,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Willow herb,Epilobium behringianum,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Hornemann's willow herb,Epilobium hornemannii ssp. behringianum,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Terrestrial Plant,Small-leaved fireweed/Fringed willow herb,Epilobium ciliatum ssp. ciliatum,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
